system:index,Area,Ciudad,mean,.geo
00000000000000000065,4.606952151461162,quintero,15.467639890726153,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,34.249195686091326,rancagua,0.16383442177056057,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,1.342115191151083,renaico,1.8579195677933502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,15.134311364826873,renca,0.27416543213787564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,6.648716456766661,rengo,0.011615158340124691,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,4.09603382806625,rio bueno,1.896801031941968,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,1.611338359439651,rio negro,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,2.254996968002542,salamanca,0.1187793312746483,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,13.139094376254622,san antonio,4.693959848890646,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,6.052720776540415,san carlos,0.031062739614983396,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,8.823193698548746,san felipe,0.7539427536122796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,8.978519634116934,san fernando,0.011579687613329259,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,9.636498006201117,san miguel,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,3.734963202753808,santa cruz,0.8559498395563967,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,1.039233667604093,santa maria,0.045915662342599056,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,10.024395953604394,santo domingo,3.6032056965767896,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,6.339676278566597,talagante,0.1736495265811942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,37.625253847113036,talca,0.717582237713202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,32.87731178107284,talcahuano,6.336034820727439,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,2.424477394831314,taltal,9.899982099037087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,33.81164487928305,temuco,1.6431967896065958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,1.661835744972487,teno,0.09724856968517974,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,4.279730002424055,tocopilla,21.590052097120978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,7.272645455691587,tome,5.880519875833498,"{""type"":""MultiPoint"",""coordinates"":[]}"
